latitude	longitude	price	hoa	beds	baths	sqft	remodel	built	stories	type	address	parking	view	lastupdatedate
47612728.00	-122324800.00	375000.00	0.00	1.00	1.00	627.00	1980.00	1980.00	0.00	Condo	1300 University Street Apartment 4C	Attached Garage, 1 space	Territorial	06/15/17
47616024.00	-122335704.00	1615000.00	1451.00	2.00	2.50	1878.00	2007.00	2007.00	0.00	Condo	819 Virginia Street UNIT 3402	2 spaces	NULL	06/02/17
47608044.00	-122339768.00	480000.00	0.00	1.00	1.00	690.00	1985.00	1985.00	0.00	Condo	98 Union Street Apartment 208	Attached Garage, 1 space	Territorial	06/21/17
47609672.00	-122339728.00	2450000.00	0.00	2.00	1.50	1968.00	0.00	2008.00	0.00	Condo	1521 2nd Avenue Apartment 1901	Attached Garage, 2 spaces	NULL	05/15/17
47612148.00	-122329632.00	412000.00	560.00	2.00	1.00	725.00	2009.00	1957.00	0.00	Condo	1400 Hubbell Place Apartment 909	Attached Garage, 1 space	City	03/15/17
47609568.00	-122344712.00	660000.00	0.00	2.00	1.75	1070.00	2007.00	1997.00	0.00	Condo	Waterfront Landings Apartment 308	Attached Garage, 2 spaces	Water	04/28/17
47609672.00	-122339728.00	2250000.00	1244.00	2.00	2.00	1824.00	2008.00	2008.00	0.00	Condo	1521 2nd Avenue Apartment 1100	Attached Garage, 2 spaces	City, Mountain, Territorial	03/31/17
47605484.00	-122337424.00	555000.00	766.00	1.00	1.00	712.00	1983.00	1983.00	0.00	Condo	1107 1st Avenue Apartment 1506	Attached Garage, 1 space	City, Mountain, Water	03/13/17
47637872.00	-122326256.00	525000.00	0.00	2.00	1.50	954.00	2001.00	2001.00	0.00	Condo	2035 Eastlake Avenue East Apartment 304	Attached Garage, 2 spaces	City, Water	04/13/17
47625568.00	-122324688.00	1049000.00	0.00	3.00	3.50	1732.00	0.00	0.00	0.00	Townhouse	727 Belmont	No Data	NULL	04/17/17
47624036.00	-122327512.00	420000.00	0.00	1.00	1.00	522.00	1991.00	1991.00	0.00	Condo	530 Melrose Avenue East Apartment 607	Attached Garage, 1 space	Territorial	04/17/17
47640412.00	-122327984.00	839000.00	0.00	3.00	2.00	2400.00	0.00	1925.00	1.50	Single Family	2320 Minor Avenue East	Off street, 1 space, 180 sqft garage	Water	04/04/17
47623892.00	-122320376.00	430000.00	0.00	1.00	1.00	645.00	2007.00	2007.00	1.00	Single Family	Brix Condominiums Apartment 406	Attached Garage, 1 space	Territorial	03/30/17
47640884.00	-122319736.00	450000.00	0.00	2.00	2.00	852.00	1987.00	1985.00	0.00	Condo	2350 10th Avenue East Apartment 111	Attached Garage, 1 space	City	03/31/17
47626752.00	-122325384.00	570500.00	550.00	2.00	1.50	795.00	2009.00	1968.00	0.00	Condo	900 Summit Avenue East Apartment 401	Off street, 1 space	City, Territorial	03/24/17
47625964.00	-122326648.00	745500.00	0.00	2.00	1.50	1392.00	0.00	2006.00	0.00	Condo	745 Bellevue Avenue East Apartment 102	Attached Garage, 2 spaces	NULL	03/22/17
47628424.00	-122320936.00	580000.00	0.00	1.00	1.50	910.00	2006.00	1908.00	0.00	Condo	954 Broadway East Seattle WA 98102 Apartment 203	Off street, 1 space	Territorial	02/15/17
47628160.00	-122318824.00	1675000.00	0.00	5.00	3.50	4080.00	0.00	1918.00	3.00	Single Family	946 Federal Avenue East	1 space	City, Mountain, Territorial	03/03/17
47616024.00	-122335704.00	825000.00	0.00	2.00	2.00	1315.00	0.00	2006.00	34.00	Single Family	819 Virginia Street UNIT 2110	Attached Garage, 1 space	Territorial	06/26/17
47612644.00	-122329232.00	498000.00	562.00	1.00	1.00	793.00	2002.00	2002.00	0.00	Condo	1420 Terry Avenue UNIT 605	Attached Garage, 1 space	NULL	06/23/17
47612644.00	-122329232.00	785000.00	684.00	2.00	2.00	1103.00	2002.00	2002.00	0.00	Condo	1420 Terry Avenue UNIT 1501	Attached Garage, 1 space	City, Mountain, Park, Territorial, Water	05/23/17
47616024.00	-122335704.00	922500.00	795.00	2.00	2.00	1317.00	2007.00	2007.00	0.00	Condo	819 Virginia Street UNIT 2402	1 space	NULL	05/10/17
47613560.00	-122334056.00	655000.00	436.00	1.00	1.00	808.00	2009.00	2009.00	0.00	Condo	The Elektra Apartment 2306	Attached Garage, 1 space	City	05/03/17
47608640.00	-122338792.00	515000.00	565.00	1.00	1.00	760.00	1991.00	1991.00	0.00	Condo	1415 2nd Avenue UNIT 2506	Detached Garage, 1 space	City	05/05/17
47616024.00	-122335704.00	575000.00	0.00	1.00	1.00	800.00	2007.00	2007.00	0.00	Condo	819 Virginia Street UNIT 2207	Attached Garage, 1 space	City	04/19/17
47612148.00	-122329632.00	321088.00	0.00	1.00	1.00	491.00	1985.00	1957.00	16.00	Single Family	1400 Hubbell Place Apartment 1104	No Data	City	03/20/17
47605804.00	-122337720.00	759000.00	938.00	2.00	1.50	1198.00	2012.00	1902.00	0.00	Condo	1119 1st Avenue Apartment 315	Attached Garage	Water	05/01/17
47616024.00	-122335704.00	732500.00	737.00	2.00	1.50	1240.00	2007.00	2007.00	0.00	Condo	819 Virginia Street UNIT 2707	Attached Garage, 1 space	Territorial	04/26/17
47612988.00	-122339304.00	1775000.00	1200.00	2.00	2.00	1607.00	2010.00	2010.00	0.00	Condo	Escala UNIT 2104	Attached Garage, 2 spaces	City	05/19/17
47616024.00	-122335704.00	350000.00	234.00	0.00	1.00	419.00	2007.00	2007.00	0.00	Condo	819 Virginia Street UNIT 1008	None	City	05/23/17
47616024.00	-122335704.00	355000.00	0.00	0.00	1.00	419.00	2007.00	2007.00	0.00	Condo	819 Virginia Street UNIT 1608	None	Territorial	04/26/17
47616024.00	-122335704.00	352000.00	0.00	0.00	1.00	419.00	2007.00	2006.00	1.00	Multi Family	819 Virginia Street UNIT 2009	No Data	Territorial	04/25/17
47608648.00	-122338784.00	655000.00	0.00	2.00	2.00	1004.00	1991.00	1991.00	0.00	Condo	1415 2nd Avenue UNIT 704	Attached Garage, Detached Garage, 1 space	City	03/20/17
47616024.00	-122335704.00	600000.00	0.00	1.00	1.00	738.00	2007.00	2007.00	0.00	Condo	819 Virginia Street UNIT 2205	Attached Garage, 1 space	City	04/18/17
47612960.00	-122339264.00	1525000.00	0.00	2.00	2.00	1607.00	0.00	2009.00	0.00	Condo	1920 4th Avenue # 1502	Attached Garage	City, Mountain	03/09/17
47609288.00	-122329256.00	620000.00	535.00	2.00	1.50	1060.00	1975.00	1970.00	0.00	Condo	1120 8th Avenue Apartment 1901	Attached Garage, 1 space	City, Mountain, Water	03/01/17
47610172.00	-122338656.00	340000.00	0.00	1.00	1.00	649.00	1980.00	1913.00	0.00	Condo	1519 3rd Avenue Apartment 505	None	Territorial	01/31/17
47612644.00	-122329232.00	435000.00	461.00	1.00	1.00	622.00	2002.00	2002.00	0.00	Condo	1420 Terry Avenue UNIT 1107	Attached Garage, 1 space	City	02/10/17
47616024.00	-122335704.00	640000.00	805.00	1.00	2.00	1113.00	2007.00	2007.00	0.00	Condo	819 Virginia Street UNIT 3306	Off street, Attached Garage, 1 space	Territorial	03/08/17
47609288.00	-122329256.00	1200000.00	1182.00	3.00	2.50	2190.00	1975.00	1970.00	0.00	Condo	1120 8th Avenue Apartment 2101	2 spaces	Mountain	02/07/17
47613564.00	-122334056.00	600000.00	0.00	1.00	1.00	690.00	2009.00	2009.00	0.00	Condo	737 Olive Way Apartment 2504	Attached Garage, 1 space	City	02/24/17
47612148.00	-122329712.00	313250.00	0.00	1.00	1.00	578.00	0.00	0.00	0.00	Condo	1400 Hubbell Place #608	No Data	NULL	03/07/17
47616024.00	-122335704.00	590000.00	0.00	1.00	1.00	954.00	2007.00	2006.00	1.00	Single Family	819 Virginia Street UNIT 1011	Attached Garage, 1 space	City	02/28/17
47612644.00	-122329232.00	750000.00	824.00	2.00	1.50	1103.00	2002.00	2002.00	0.00	Condo	1420 Terry Avenue UNIT 501	Attached Garage	Territorial	02/06/17
47612988.00	-122339304.00	698000.00	0.00	1.00	1.50	952.00	2010.00	2009.00	0.00	Condo	Escala UNIT 1206	Attached Garage, 1 space	City, Mountain	03/07/17
47608648.00	-122338784.00	635000.00	64.00	2.00	2.00	1004.00	1991.00	1994.00	0.00	Condo	1415 2nd Avenue UNIT 804	Carport, Off street, Attached Garage, 1 space	City, Mountain	01/13/17
47613560.00	-122334056.00	580000.00	0.00	1.00	1.00	689.00	2009.00	2009.00	39.00	Apartment	The Elektra Apartment 3001	Attached Garage, 1 space	Water	12/09/16
47614420.00	-122328392.00	525000.00	382.00	1.00	1.00	648.00	0.00	2016.00	0.00	Condo	1321 Seneca Street Apartment 1304	Attached Garage, 1 space	City, Mountain, Water	01/18/17
47608648.00	-122338784.00	435000.00	0.00	1.00	1.00	511.00	1991.00	1991.00	0.00	Condo	1401 2nd Avenue UNIT 703	Attached Garage, Detached Garage, 1 space	City	02/17/17
47616024.00	-122335704.00	590000.00	0.00	1.00	1.00	820.00	2007.00	2007.00	0.00	Condo	819 Virginia Street UNIT 1403	Attached Garage, 1 space	City, Territorial	02/21/17
47613560.00	-122334056.00	1435000.00	0.00	2.00	2.00	1586.00	2009.00	2009.00	39.00	Single Family	737 Olive Way Apartment 3702	Off street, Attached Garage, Detached Garage, 2 spaces	City, Mountain, Territorial, Water	12/28/16
47609568.00	-122344712.00	560000.00	483.00	1.00	1.00	843.00	1997.00	1997.00	0.00	Condo	Waterfront Landings Apartment 403	Attached Garage, 1 space	City	12/08/16
47612988.00	-122339304.00	668000.00	0.00	1.00	1.50	910.00	2010.00	2010.00	0.00	Condo	Escala UNIT 1910	Attached Garage, 1 space	Territorial	01/05/17
47607380.00	-122339160.00	2875000.00	0.00	2.00	2.50	2082.00	2008.00	2008.00	0.00	Condo	99 Union Street UNIT 1201	Attached Garage, 2 spaces	City, Mountain, Water	12/15/16
47612988.00	-122339304.00	8000000.00	0.00	3.00	3.50	5170.00	2010.00	2010.00	0.00	Condo	Escala Penthouse 0101	Attached Garage, 2 spaces	Territorial	11/10/16
47609288.00	-122329256.00	322000.00	335.00	1.00	1.00	748.00	1975.00	1970.00	0.00	Condo	1120 8th Avenue Apartment 1004	On street	Territorial	11/14/16
47647352.00	-122323384.00	447000.00	455.00	1.00	1.00	915.00	0.00	1909.00	0.00	Condo	2913 Franklin Avenue East UNIT 2913B	No Data	NULL	10/31/17
47625552.00	-122325704.00	476000.00	160.00	1.00	1.00	645.00	0.00	1920.00	0.00	Condo	713 Summit Avenue East Apartment A	On street	NULL	10/27/17
47605804.00	-122337720.00	305000.00	446.00	1.00	1.00	495.00	1983.00	1902.00	0.00	Condo	1119 1st Avenue Apartment 208	None	Territorial	12/23/16
47605804.00	-122337720.00	320000.00	0.00	1.00	1.00	705.00	1980.00	1902.00	0.00	Condo	1119 1st Avenue Apartment 303	Attached Garage	Territorial	12/15/16
47611752.00	-122323280.00	1350000.00	0.00	2.00	2.00	1534.00	0.00	0.00	0.00	Condo	1321 Seneca Street #2104	No Data	NULL	12/16/16
47609672.00	-122339728.00	4250000.00	0.00	2.00	2.50	2602.00	2008.00	2008.00	0.00	Condo	1521 2nd Avenue Apartment 3200	Attached Garage, 2 spaces	City, Mountain, Water	12/20/16
47616024.00	-122335704.00	1125000.00	1101.00	2.00	2.00	1505.00	2007.00	2007.00	0.00	Condo	819 Virginia Street UNIT 3301	Attached Garage, 2 spaces	City, Mountain, Territorial, Water	01/19/17
47611752.00	-122323280.00	824950.00	0.00	2.00	2.00	1181.00	0.00	0.00	0.00	Condo	1321 Seneca Street #607	No Data	NULL	01/02/17
47625240.00	-122326328.00	1285000.00	0.00	3.00	1.50	2520.00	2012.00	1902.00	2.00	Single Family	704 Bellevue Avenue East	Carport, Attached Garage, Detached Garage, 1 space	City	11/01/17
47619456.00	-122323160.00	605000.00	0.00	2.00	1.00	742.00	0.00	2006.00	0.00	Condo	1711 East Olive Way Apartment 116	No Data	NULL	10/19/17
47626620.00	-122326216.00	398000.00	156.00	1.00	0.75	448.00	2013.00	1956.00	0.00	Condo	Mode Condominiums Apartment 110	Off street	Territorial	11/02/17
47621832.00	-122322352.00	533751.00	0.00	1.00	1.00	685.00	0.00	1928.00	0.00	Condo	De Lorges Apartment 504	None	NULL	10/20/17
47621496.00	-122323696.00	460000.00	449.00	1.00	1.00	635.00	0.00	1993.00	0.00	Condo	322 Belmont Avenue East Apartment 201	1 space	NULL	10/26/17
47639532.00	-122326144.00	715000.00	686.00	2.00	1.50	1225.00	0.00	2007.00	0.00	Condo	125 East Lynn Street UNIT 103	Off street, 2 spaces	NULL	10/04/17
47638788.00	-122324232.00	949900.00	0.00	3.00	2.50	1391.00	0.00	2017.00	0.00	Townhouse	2220 Franklin Avenue East # A	No Data	NULL	10/12/17
47635744.00	-122323984.00	560000.00	0.00	1.00	1.00	0.00	0.00	0.00	0.00	Townhouse	2213 Franklin Avenue East	No Data	NULL	09/29/17
47622968.00	-122327504.00	655101.00	538.00	2.00	2.00	958.00	0.00	2004.00	0.00	Condo	The Highmark Apartment 501	No Data	NULL	09/28/17
47645448.00	-122326640.00	338500.00	0.00	2.00	1.00	900.00	1968.00	1914.00	1.00	Single Family	111 East Hamlin Street	Attached Garage, 1 space, 240 sqft garage	City	09/22/17
47620588.00	-122324376.00	455000.00	0.00	1.00	1.00	528.00	0.00	1989.00	0.00	Condo	Belmont Lofts Condominiums UNIT 307	No Data	NULL	09/13/17
47636452.00	-122327720.00	430000.00	20.00	1.00	1.00	593.00	0.00	1990.00	0.00	Condo	1926 Fairview Avenue East Apartment 105	Attached Garage, 2 spaces	NULL	08/31/17
47619456.00	-122323160.00	438500.00	369.00	1.00	1.00	592.00	2006.00	2006.00	0.00	Condo	1711 East Olive Way Apartment 405	Off street, Attached Garage, 1 space	Territorial	08/24/17
47636056.00	-122318712.00	1695000.00	0.00	3.00	3.50	2900.00	2007.00	1900.00	3.00	Single Family	1900 Federal Avenue East	Carport, 1 space	City, Mountain, Water	09/08/17
47609672.00	-122339728.00	1900000.00	1179.00	2.00	2.00	1723.00	2008.00	2008.00	0.00	Condo	1521 2nd Avenue Apartment 904	Attached Garage, 1 space	City, Mountain	01/12/17
47616024.00	-122335704.00	610000.00	0.00	1.00	1.00	954.00	2007.00	2007.00	0.00	Condo	819 Virginia Street UNIT 1101	Attached Garage, 1 space	City	01/03/17
47611752.00	-122323280.00	659950.00	499.00	1.00	1.00	846.00	0.00	2016.00	0.00	Condo	1321 Seneca Street #1708	Attached Garage, 1 space	City	11/23/16
47612148.00	-122329632.00	343000.00	458.00	2.00	1.00	675.00	1985.00	1957.00	0.00	Condo	1400 Hubbell Place Apartment 1202	Detached Garage, 1 space	City	11/15/16
47611752.00	-122323280.00	644950.00	0.00	1.00	1.00	794.00	0.00	2016.00	0.00	Condo	1321 Seneca Street # 1703	Off street, Attached Garage	NULL	11/18/16
47623892.00	-122320376.00	425000.00	0.00	1.00	1.00	524.00	0.00	2007.00	0.00	Condo	Brix Condominiums Apartment 201	No Data	NULL	10/20/17
47623892.00	-122320368.00	375000.00	0.00	1.00	1.00	499.00	0.00	2007.00	0.00	Condo	Brix Condominiums Apartment 322	Carport, Attached Garage	NULL	10/26/17
47625928.00	-122326216.00	580000.00	0.00	2.00	1.50	1035.00	1997.00	1969.00	0.00	Condo	730 Bellevue Avenue East Apartment 1	Carport, 1 space	City, Mountain, Territorial, Water	10/31/17
47639248.00	-122329040.00	2000000.00	0.00	2.00	1.00	960.00	0.00	1918.00	1.00	Single Family	2233 1/2 Minor Avenue East	Attached Garage, Detached Garage, 1 space, 180 sqft garage	City	10/17/17
47621488.00	-122325664.00	560000.00	0.00	1.00	1.00	660.00	0.00	2006.00	0.00	Condo	319 Summit Avenue East Apartment 501	No Data	NULL	10/13/17
47621740.00	-122324944.00	472000.00	0.00	2.00	1.00	774.00	1987.00	1953.00	0.00	Condo	501 East Harrison Street # 8	Attached Garage, 1 space	Territorial	10/26/17
47639536.00	-122326256.00	715000.00	0.00	1.00	2.00	1225.00	2007.00	2007.00	1.00	Single Family	2245 Eastlake Avenue East # 103	Attached Garage, 1 space	Territorial	10/04/17
47619456.00	-122323160.00	706000.00	0.00	2.00	2.00	980.00	2006.00	1993.00	0.00	Condo	1711 East Olive Way Apartment 206	Attached Garage, 2 spaces	City, Territorial	10/05/17
47621000.00	-122324504.00	450000.00	0.00	1.00	1.00	690.00	0.00	1917.00	0.00	Condo	516 East Thomas Street Apartment 301	None	NULL	10/17/17
47623796.00	-122325680.00	590000.00	36.00	2.00	2.00	984.00	0.00	1984.00	0.00	Condo	521 Summit Avenue East Apartment 103	1 space	NULL	10/06/17
47640608.00	-122324336.00	1937500.00	0.00	4.00	1.50	2090.00	0.00	1906.00	2.00	Single Family	2328 Franklin Avenue East	No Data	NULL	10/03/17
47621400.00	-122327496.00	540000.00	0.00	2.00	2.00	965.00	1980.00	1966.00	0.00	Condo	320 Melrose Avenue East Apartment 305	No Data	Territorial	09/18/17
47641344.00	-122328712.00	840000.00	0.00	2.00	1.50	1370.00	0.00	2014.00	2.00	Townhouse	2355 Minor Avenue East # B	Off street, 1 space	Water	09/19/17
47625872.00	-122323960.00	490000.00	0.00	1.00	1.00	688.00	1987.00	1930.00	0.00	Condo	Belmont Place Apartment 206	No Data	City	09/21/17
47620592.00	-122323696.00	737200.00	0.00	2.00	2.00	1136.00	1994.00	1994.00	0.00	Condo	232 Belmont Avenue East Apartment 506	Attached Garage, 2 spaces	Territorial	09/13/17
47626592.00	-122322832.00	932500.00	0.00	3.00	3.50	1390.00	0.00	2003.00	3.00	Townhouse	753 Harvard Avenue East # B	Attached Garage, 1 space, 210 sqft garage	City, Mountain, Water	10/13/17
47631312.00	-122319480.00	1975000.00	0.00	5.00	3.50	4720.00	0.00	1910.00	0.00	Single Family	1227 Federal Avenue East	No Data	NULL	10/16/17
47621624.00	-122317504.00	800000.00	0.00	2.00	1.00	740.00	0.00	1901.00	1.00	Single Family	316 11th Avenue East	No Data	NULL	10/17/17
47620532.00	-122322832.00	625000.00	0.00	2.00	1.50	1118.00	1997.00	1978.00	0.00	Condo	210 Boylston Avenue East Apartment 301	Attached Garage, 1 space	Territorial	09/22/17
47638652.00	-122324384.00	560000.00	0.00	3.00	2.50	1894.00	0.00	2017.00	0.00	Townhouse	2214 Franklin Avenue East UNIT B	No Data	NULL	09/29/17
47638000.00	-122328904.00	790000.00	0.00	1.00	1.00	1151.00	2000.00	1989.00	0.00	Condo	2037 Minor Avenue East # 8	Attached Garage, 2 spaces	City	09/28/17
47640884.00	-122319736.00	585000.00	0.00	2.00	2.00	1003.00	1987.00	1985.00	0.00	Condo	2350 10th Avenue East Apartment 202	Attached Garage, 1 space	City	09/18/17
47623892.00	-122320368.00	415000.00	0.00	1.00	1.00	541.00	2007.00	2007.00	0.00	Condo	Brix Condominiums Apartment 214	Attached Garage, 1 space	Territorial	09/08/17
47626620.00	-122326216.00	335000.00	203.00	1.00	1.00	448.00	2003.00	1956.00	0.00	Condo	Mode Condominiums Apartment 305	None	Territorial	08/25/17
47627532.00	-122320960.00	1312500.00	0.00	4.00	2.75	2570.00	1994.00	1937.00	2.00	Single Family	920 Broadway East	Detached Garage, 1 space, 220 sqft garage	NULL	08/31/17
47609672.00	-122339728.00	4250000.00	0.00	2.00	1.00	2658.00	2008.00	2008.00	38.00	Single Family	1521 2nd Avenue Apartment 3203	Attached Garage, 2 spaces	Territorial	04/28/17
47612988.00	-122339304.00	715000.00	700.00	1.00	1.50	952.00	2010.00	2010.00	0.00	Condo	Escala UNIT 1607	Attached Garage, 1 space	City	04/06/17
47612988.00	-122339304.00	1522000.00	0.00	2.00	2.00	1607.00	2010.00	2010.00	0.00	Condo	Escala UNIT 1502	Attached Garage, 2 spaces	City	03/09/17
47612148.00	-122329632.00	380000.00	603.00	2.00	1.50	802.00	1985.00	1957.00	0.00	Condo	1400 Hubbell Place Apartment 807	Attached Garage, 1 space	City, Park	03/17/17
47605484.00	-122337424.00	750000.00	0.00	1.00	1.00	1000.00	0.00	1983.00	0.00	Condo	1107 1st Avenue Apartment 708	Attached Garage	City, Water	02/24/17
47608044.00	-122339768.00	363000.00	0.00	1.00	1.00	730.00	1985.00	1985.00	13.00	Multi Family	98 Union Street Apartment 611	Detached Garage	City	12/30/16
47609672.00	-122339728.00	1925000.00	0.00	2.00	1.50	1729.00	2008.00	2008.00	0.00	Condo	1521 2nd Avenue Apartment 2702	Attached Garage, 1 space	City, Mountain	01/11/17
47605052.00	-122336104.00	4000000.00	4024.00	2.00	1.50	3740.00	0.00	2006.00	0.00	Condo	1000 1st Avenue #2401	No Data	NULL	01/23/17
47608648.00	-122338784.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	NULL		NULL	NULL	
47629960.00	-122321808.00	2400000.00	0.00	2.00	2.50	1790.00	2009.00	2009.00	0.00	Condo	Harvard and Highland # C8	Attached Garage, 3 spaces	Territorial	11/02/17
47637424.00	-122325024.00	642999.00	420.00	2.00	2.00	1144.00	2005.00	2005.00	0.00	Condo	2019 Franklin Avenue East Seattle WA 98102 Apartment 102	Attached Garage, 2 spaces	City	10/23/17
47623800.00	-122318528.00	1574000.00	0.00	8.00	3.00	3320.00	1971.00	1902.00	2.00	Multiple Occupancy	522 Federal Avenue East	No Data	NULL	10/25/17
47623896.00	-122320376.00	560000.00	0.00	1.00	1.00	774.00	0.00	2008.00	0.00	Condo	Brix Condominiums Apartment 303	No Data	NULL	10/03/17
47623892.00	-122320376.00	745000.00	564.00	2.00	1.50	1200.00	0.00	2007.00	0.00	Condo	Brix Condominiums Apartment 220	No Data	NULL	10/05/17
47626492.00	-122325056.00	595000.00	509.00	2.00	1.00	1052.00	0.00	1929.00	0.00	Condo	750 Belmont Avenue East Apartment 1	No Data	NULL	10/05/17
47625872.00	-122323960.00	690000.00	0.00	2.00	1.00	886.00	1987.00	1930.00	0.00	Condo	Belmont Place Apartment 307	No Data	City	09/14/17
47630128.00	-122324536.00	800000.00	691.00	2.00	1.50	1410.00	0.00	1985.00	0.00	Condo	1210 Lakeview Boulevard East Apartment 301	1 space	City, Mountain	09/21/17
47638412.00	-122327456.00	424000.00	0.00	1.00	1.00	590.00	2004.00	1928.00	3.00	Single Family	2203 Yale Avenue East # 1-B	No Data	City	09/15/17
47651280.00	-122321856.00	550000.00	484.00	2.00	1.50	998.00	0.00	2004.00	0.00	Condo	3217 Eastlake Avenue East Apartment 208	Off street, 1 space	City	09/19/17
47639176.00	-122327368.00	850000.00	0.00	3.00	1.50	2280.00	0.00	1911.00	2.00	Single Family	2231 Yale Avenue East	None	City, Mountain	09/06/17
47620588.00	-122324376.00	580000.00	393.00	2.00	0.00	0.00	2000.00	1989.00	0.00	Condo		Attached Garage, 3 spaces	Mountain	03/01/17
47646784.00	-122321864.00	670000.00	0.00	2.00	2.00	1270.00	0.00	0.00	0.00	Single Family	221 East Shelby Street	No Data	NULL	11/21/16
47643912.00	-122326648.00	870000.00	0.00	3.00	3.00	1822.00	0.00	2009.00	3.00	Townhouse	2623 Yale Terrace East	Attached Garage, 2 spaces, 370 sqft garage	City, Mountain, Park, Territorial, Water	12/20/16
